id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
145955,Male,38,1,42.0,0,1-2 Year,Yes,31083.0,124.0,270,1
359457,Female,56,1,29.0,1,1-2 Year,No,37151.0,14.0,188,0
325781,Female,46,1,28.0,1,1-2 Year,No,37927.0,124.0,144,0
365532,Male,25,1,29.0,0,< 1 Year,Yes,33639.0,152.0,232,0
52538,Male,37,1,28.0,0,1-2 Year,Yes,46793.0,124.0,40,0
277947,Female,22,1,30.0,0,< 1 Year,Yes,24852.0,152.0,39,0
93090,Female,46,1,15.0,0,1-2 Year,No,33464.0,86.0,22,0
166174,Female,26,1,46.0,0,< 1 Year,No,34946.0,152.0,172,0
309891,Male,33,1,3.0,0,< 1 Year,Yes,25282.0,124.0,98,1
185386,Female,57,1,8.0,0,> 2 Years,Yes,69381.0,7.0,85,0
25667,Female,22,1,41.0,1,< 1 Year,No,29292.0,160.0,61,0
216905,Female,24,1,8.0,1,< 1 Year,No,28540.0,152.0,132,0
16115,Male,42,1,22.0,0,1-2 Year,No,25626.0,8.0,45,0
144724,Male,30,1,24.0,0,< 1 Year,Yes,31778.0,122.0,130,1
11122,Female,31,1,28.0,0,< 1 Year,Yes,52241.0,151.0,107,0
99416,Female,23,1,2.0,1,< 1 Year,Yes,35772.0,152.0,248,0
336342,Male,33,1,39.0,0,1-2 Year,Yes,2630.0,124.0,189,0
321260,Female,33,1,36.0,0,1-2 Year,Yes,25533.0,156.0,61,0
294892,Female,23,1,8.0,1,< 1 Year,No,30071.0,152.0,144,0
80202,Male,76,1,3.0,0,1-2 Year,Yes,27596.0,129.0,81,0
131761,Male,56,1,28.0,0,1-2 Year,Yes,38690.0,55.0,284,0
56906,Female,27,1,12.0,1,< 1 Year,No,2630.0,160.0,14,0
126771,Female,25,1,8.0,0,< 1 Year,No,58874.0,152.0,76,0
262989,Female,42,1,28.0,0,1-2 Year,Yes,30634.0,124.0,82,0
82897,Male,45,1,28.0,0,1-2 Year,Yes,28282.0,26.0,176,1
138688,Female,27,1,25.0,0,< 1 Year,Yes,23278.0,151.0,238,0
291970,Female,34,1,37.0,1,1-2 Year,No,29726.0,124.0,81,0
81495,Male,34,1,46.0,0,1-2 Year,Yes,2630.0,156.0,159,0
234474,Male,45,1,28.0,0,1-2 Year,Yes,44450.0,124.0,199,1
188562,Female,24,1,46.0,1,< 1 Year,No,29175.0,152.0,84,0
251575,Female,63,1,28.0,0,1-2 Year,Yes,40471.0,26.0,213,1
165021,Male,26,1,41.0,1,< 1 Year,No,42940.0,152.0,76,0
364201,Male,21,1,2.0,1,< 1 Year,No,40212.0,160.0,99,0
275108,Female,48,1,28.0,1,1-2 Year,No,45091.0,124.0,231,0
77656,Male,58,1,28.0,0,1-2 Year,Yes,30136.0,26.0,262,0
90584,Male,26,1,30.0,1,< 1 Year,No,28980.0,152.0,143,0
218297,Male,49,1,18.0,0,1-2 Year,Yes,49840.0,26.0,95,1
332697,Male,37,1,30.0,1,1-2 Year,No,30193.0,160.0,29,0
54795,Female,32,1,3.0,0,< 1 Year,Yes,28168.0,124.0,177,1
290856,Female,23,1,48.0,0,< 1 Year,Yes,2630.0,152.0,190,0
17761,Male,21,1,3.0,1,< 1 Year,Yes,23128.0,160.0,277,0
150000,Male,25,1,31.0,0,< 1 Year,No,2630.0,151.0,289,0
25480,Female,28,1,28.0,1,< 1 Year,No,45030.0,152.0,180,0
231150,Male,25,1,28.0,1,< 1 Year,No,53473.0,152.0,254,0
283889,Male,28,1,8.0,1,< 1 Year,No,38091.0,152.0,58,0
99947,Male,22,1,49.0,1,< 1 Year,No,37519.0,152.0,213,0
323125,Female,25,1,20.0,0,< 1 Year,Yes,2630.0,152.0,96,0
307220,Male,21,1,8.0,0,< 1 Year,No,36758.0,152.0,292,0
207271,Female,79,1,28.0,1,1-2 Year,No,78919.0,124.0,247,0
231599,Female,21,1,3.0,1,< 1 Year,No,2630.0,152.0,81,0
49574,Male,48,1,8.0,0,1-2 Year,Yes,2630.0,156.0,258,1
156545,Female,64,1,28.0,0,1-2 Year,Yes,19114.0,124.0,94,1
86399,Male,20,1,14.0,1,< 1 Year,No,13302.0,160.0,255,0
259781,Male,38,1,28.0,1,1-2 Year,No,39195.0,120.0,155,0
55642,Male,34,1,19.0,1,1-2 Year,No,37308.0,124.0,291,0
251390,Female,43,1,11.0,0,> 2 Years,Yes,2630.0,26.0,10,1
301893,Female,41,1,0.0,1,1-2 Year,No,2630.0,24.0,39,0
346452,Female,51,1,28.0,0,1-2 Year,Yes,45479.0,26.0,178,0
134729,Male,42,1,47.0,0,1-2 Year,Yes,34391.0,124.0,276,0
184093,Female,41,1,28.0,0,1-2 Year,Yes,47383.0,26.0,50,1
328397,Male,28,1,13.0,0,1-2 Year,Yes,35775.0,124.0,35,1
41325,Female,24,1,50.0,1,< 1 Year,No,39745.0,152.0,282,0
75007,Female,71,1,15.0,0,1-2 Year,Yes,2630.0,160.0,246,0
377169,Female,37,1,46.0,0,1-2 Year,Yes,25568.0,26.0,200,0
275056,Female,43,1,28.0,0,1-2 Year,Yes,34611.0,124.0,261,1
36346,Male,26,1,6.0,1,< 1 Year,No,2630.0,152.0,88,0
114918,Male,66,1,8.0,1,1-2 Year,No,2630.0,26.0,265,0
170764,Male,36,1,35.0,0,1-2 Year,Yes,32207.0,163.0,222,1
190946,Male,50,1,29.0,0,> 2 Years,Yes,2630.0,157.0,268,1
310068,Male,43,1,37.0,0,1-2 Year,Yes,31524.0,163.0,283,1
97501,Female,22,1,28.0,1,< 1 Year,No,25950.0,152.0,299,0
288349,Male,48,1,28.0,1,1-2 Year,No,49495.0,55.0,54,0
47900,Male,22,1,28.0,0,1-2 Year,Yes,2630.0,154.0,132,0
125503,Male,65,1,11.0,0,1-2 Year,Yes,36475.0,124.0,160,0
205348,Male,22,1,6.0,0,1-2 Year,Yes,37920.0,156.0,163,0
71371,Male,61,1,11.0,0,1-2 Year,Yes,31075.0,26.0,168,1
54178,Female,24,1,28.0,0,< 1 Year,Yes,52269.0,152.0,67,0
264173,Male,51,1,36.0,0,1-2 Year,No,37153.0,124.0,35,0
236542,Male,51,1,28.0,0,1-2 Year,Yes,35017.0,157.0,19,0
277372,Male,52,1,28.0,0,1-2 Year,Yes,25032.0,124.0,86,1
228769,Female,21,1,28.0,0,< 1 Year,Yes,40613.0,152.0,140,0
203940,Male,54,1,41.0,0,1-2 Year,Yes,42650.0,26.0,208,0
247616,Female,24,1,10.0,0,< 1 Year,Yes,22939.0,152.0,249,0
351955,Female,25,1,23.0,0,< 1 Year,Yes,31348.0,152.0,59,1
179055,Male,24,1,7.0,1,< 1 Year,No,64333.0,152.0,202,0
206565,Male,34,1,28.0,0,1-2 Year,Yes,87582.0,26.0,265,0
199637,Female,25,1,39.0,1,< 1 Year,No,37180.0,160.0,206,0
47523,Female,22,1,30.0,1,< 1 Year,No,24401.0,152.0,242,0
94375,Male,30,1,21.0,1,< 1 Year,No,30882.0,152.0,262,0
290118,Female,21,1,25.0,0,< 1 Year,Yes,25326.0,160.0,132,0
200699,Female,79,1,28.0,0,> 2 Years,Yes,41102.0,122.0,153,1
306498,Male,33,1,46.0,1,1-2 Year,No,28277.0,124.0,158,0
74232,Female,45,1,7.0,1,1-2 Year,No,2630.0,26.0,51,0
75071,Female,23,1,37.0,0,< 1 Year,Yes,31764.0,152.0,27,0
307433,Female,62,1,28.0,0,1-2 Year,Yes,35726.0,26.0,130,0
363870,Male,49,1,28.0,1,1-2 Year,No,30204.0,26.0,109,0
76851,Female,35,1,3.0,0,1-2 Year,Yes,26995.0,124.0,106,0
231910,Female,26,1,14.0,1,< 1 Year,No,23808.0,152.0,204,0
236440,Female,47,1,28.0,0,1-2 Year,Yes,35083.0,122.0,105,0
108954,Male,57,1,46.0,0,1-2 Year,Yes,38371.0,26.0,138,0
88881,Male,54,1,28.0,0,> 2 Years,Yes,42095.0,26.0,288,0
133736,Female,39,1,28.0,1,1-2 Year,No,44671.0,26.0,274,0
110695,Female,54,1,28.0,1,1-2 Year,No,47148.0,26.0,128,0
311825,Male,53,1,28.0,1,1-2 Year,No,35770.0,26.0,190,0
337978,Male,51,1,28.0,1,1-2 Year,No,31982.0,26.0,76,0
350380,Female,20,1,15.0,0,< 1 Year,Yes,57730.0,160.0,177,0
230982,Male,47,1,23.0,0,1-2 Year,Yes,29190.0,26.0,206,1
183179,Male,42,1,21.0,1,1-2 Year,No,2630.0,124.0,147,0
222039,Male,54,1,28.0,0,1-2 Year,Yes,39233.0,26.0,124,1
178905,Female,66,1,30.0,1,1-2 Year,No,31797.0,152.0,10,0
73077,Female,49,1,15.0,1,1-2 Year,No,39257.0,29.0,93,0
80374,Female,26,1,29.0,1,< 1 Year,No,23741.0,26.0,63,0
3071,Male,44,1,12.0,0,1-2 Year,Yes,33203.0,26.0,283,1
161614,Male,24,1,15.0,0,< 1 Year,No,29111.0,151.0,241,0
358,Female,22,1,36.0,0,< 1 Year,Yes,2630.0,152.0,211,0
33658,Female,32,1,28.0,0,1-2 Year,Yes,40052.0,124.0,188,0
126894,Male,50,1,28.0,0,1-2 Year,Yes,35189.0,26.0,102,0
171819,Male,65,1,28.0,0,> 2 Years,Yes,34144.0,122.0,88,0
192021,Female,45,1,28.0,0,1-2 Year,Yes,45840.0,154.0,145,0
2629,Female,20,1,8.0,1,< 1 Year,No,60417.0,160.0,278,0
104396,Female,39,1,34.0,0,1-2 Year,Yes,30913.0,124.0,143,0
208552,Male,24,1,41.0,0,< 1 Year,Yes,29454.0,152.0,20,0
255889,Male,43,1,36.0,0,1-2 Year,Yes,40099.0,124.0,237,0
351586,Female,21,1,46.0,1,< 1 Year,No,39613.0,160.0,196,0
63054,Male,27,1,40.0,0,< 1 Year,Yes,39469.0,152.0,26,0
140039,Male,28,1,3.0,1,< 1 Year,No,23314.0,152.0,181,0
278094,Male,49,1,28.0,0,> 2 Years,Yes,32903.0,158.0,110,0
368552,Male,47,1,28.0,1,1-2 Year,No,35666.0,26.0,292,0
168442,Female,49,1,46.0,1,1-2 Year,No,36232.0,26.0,29,0
373017,Female,21,1,21.0,1,< 1 Year,No,25104.0,152.0,231,0
130208,Female,20,1,36.0,0,< 1 Year,Yes,27936.0,160.0,273,0
198385,Female,36,1,45.0,0,1-2 Year,Yes,32023.0,156.0,149,1
183545,Male,39,1,46.0,0,1-2 Year,Yes,43682.0,124.0,155,0
290377,Male,20,1,8.0,1,< 1 Year,No,40379.0,160.0,146,0
299550,Female,23,1,28.0,1,< 1 Year,No,54226.0,151.0,40,0
197198,Female,27,1,2.0,1,< 1 Year,No,17829.0,152.0,42,0
345945,Female,30,1,18.0,1,< 1 Year,No,25517.0,152.0,156,0
346147,Female,31,1,28.0,1,< 1 Year,No,35634.0,152.0,48,0
294969,Female,21,1,3.0,1,< 1 Year,No,35223.0,152.0,290,0
299104,Female,21,1,11.0,0,1-2 Year,Yes,19181.0,156.0,237,0
90971,Male,78,1,48.0,1,1-2 Year,No,2630.0,26.0,237,0
306398,Female,22,1,36.0,1,< 1 Year,No,23746.0,152.0,11,0
159835,Female,23,1,43.0,1,< 1 Year,No,2630.0,152.0,21,0
186195,Male,65,1,3.0,0,1-2 Year,No,21210.0,26.0,273,1
241943,Male,33,1,46.0,0,1-2 Year,No,26586.0,124.0,74,0
295090,Female,63,1,46.0,0,1-2 Year,Yes,32094.0,124.0,61,0
191289,Male,29,1,25.0,1,< 1 Year,No,45320.0,152.0,73,0
44119,Female,25,1,6.0,1,< 1 Year,No,29115.0,152.0,54,0
267417,Male,39,1,3.0,0,1-2 Year,Yes,21495.0,124.0,148,0
353736,Female,52,1,28.0,0,1-2 Year,Yes,30412.0,26.0,231,0
373322,Male,43,1,46.0,1,1-2 Year,Yes,26863.0,26.0,179,0
289809,Female,23,1,37.0,1,< 1 Year,No,39120.0,152.0,272,0
234893,Male,46,1,28.0,0,1-2 Year,Yes,30626.0,124.0,99,0
201,Male,55,1,28.0,0,1-2 Year,Yes,49470.0,124.0,203,0
178227,Female,22,1,3.0,1,< 1 Year,No,27862.0,160.0,156,0
334013,Female,26,1,46.0,1,< 1 Year,No,30169.0,152.0,296,0
12062,Male,36,1,46.0,0,1-2 Year,Yes,33876.0,11.0,187,0
376397,Female,25,1,21.0,1,< 1 Year,No,32700.0,152.0,113,0
245589,Male,28,1,3.0,1,< 1 Year,No,33438.0,152.0,296,0
150631,Male,30,1,32.0,0,1-2 Year,Yes,33388.0,124.0,246,1
366497,Female,24,1,30.0,1,< 1 Year,No,26114.0,152.0,262,0
59200,Male,45,1,29.0,0,1-2 Year,No,35178.0,157.0,81,0
124559,Male,60,1,2.0,1,1-2 Year,No,32251.0,26.0,106,0
233839,Male,45,1,8.0,0,1-2 Year,Yes,41340.0,124.0,91,0
374821,Male,66,1,8.0,1,1-2 Year,Yes,39623.0,7.0,127,0
139548,Female,22,1,15.0,0,< 1 Year,Yes,48604.0,152.0,146,0
216231,Female,41,1,28.0,0,1-2 Year,Yes,57802.0,124.0,172,0
281928,Female,34,1,28.0,0,1-2 Year,Yes,43135.0,156.0,253,1
334699,Male,53,1,19.0,0,1-2 Year,Yes,36652.0,154.0,183,1
369097,Male,66,1,28.0,0,1-2 Year,Yes,2630.0,26.0,188,0
138786,Female,29,1,15.0,0,< 1 Year,No,2630.0,152.0,244,0
210757,Female,52,1,41.0,0,1-2 Year,Yes,32965.0,124.0,243,0
270537,Female,28,1,45.0,1,< 1 Year,No,26105.0,152.0,251,0
315680,Female,22,1,8.0,1,< 1 Year,No,28749.0,152.0,286,0
264980,Male,21,1,39.0,0,< 1 Year,No,27243.0,152.0,47,0
120140,Male,27,1,28.0,1,< 1 Year,No,35764.0,152.0,48,0
326362,Male,65,1,47.0,1,1-2 Year,No,31768.0,26.0,75,0
271384,Female,30,1,35.0,1,< 1 Year,No,43885.0,152.0,261,0
327605,Female,24,1,11.0,0,< 1 Year,No,26816.0,152.0,111,0
286240,Male,26,1,47.0,1,< 1 Year,No,57061.0,152.0,199,0
253482,Female,70,1,31.0,0,1-2 Year,Yes,2630.0,156.0,152,0
103525,Male,33,1,35.0,1,1-2 Year,No,2630.0,26.0,180,0
300963,Male,75,1,28.0,0,1-2 Year,No,55224.0,125.0,198,0
200467,Female,59,1,8.0,0,> 2 Years,Yes,2630.0,157.0,253,0
335227,Female,26,1,44.0,1,< 1 Year,No,34987.0,152.0,242,0
350076,Male,64,1,30.0,1,1-2 Year,No,22595.0,152.0,246,0
43170,Female,55,1,28.0,0,1-2 Year,Yes,36417.0,124.0,36,0
257355,Male,35,1,28.0,0,1-2 Year,Yes,2630.0,124.0,30,1
175916,Male,54,1,28.0,0,1-2 Year,Yes,44629.0,124.0,123,1
78789,Female,29,1,28.0,1,< 1 Year,No,24897.0,152.0,187,0
6305,Male,49,1,28.0,0,1-2 Year,Yes,33651.0,4.0,269,1
267271,Male,61,1,28.0,0,1-2 Year,Yes,2630.0,26.0,297,1
14734,Female,46,1,8.0,1,1-2 Year,No,28465.0,124.0,227,0
228835,Male,50,1,28.0,0,> 2 Years,Yes,44024.0,29.0,124,1
288688,Male,52,1,20.0,0,1-2 Year,No,2630.0,26.0,24,0
182743,Male,48,1,40.0,0,1-2 Year,Yes,37934.0,124.0,81,0
353873,Female,22,1,41.0,1,< 1 Year,Yes,31680.0,152.0,112,0
345922,Female,77,1,11.0,1,1-2 Year,No,37087.0,120.0,65,0
10914,Male,35,1,28.0,0,1-2 Year,Yes,24534.0,155.0,188,0
326965,Female,24,1,45.0,1,< 1 Year,No,58672.0,152.0,72,0
187837,Male,27,1,6.0,1,< 1 Year,No,42115.0,152.0,133,0
179527,Male,41,1,28.0,0,1-2 Year,Yes,37573.0,163.0,91,0
339082,Female,23,1,8.0,1,< 1 Year,No,43220.0,151.0,226,0
360495,Male,58,1,28.0,0,1-2 Year,Yes,36012.0,122.0,297,0
51902,Male,37,1,28.0,0,> 2 Years,Yes,41759.0,124.0,145,1
380227,Male,22,1,45.0,0,< 1 Year,Yes,2630.0,160.0,117,0
203087,Male,55,1,50.0,0,1-2 Year,Yes,2630.0,154.0,263,0
217847,Female,23,1,28.0,0,< 1 Year,Yes,46170.0,156.0,24,0
138727,Female,21,1,8.0,0,< 1 Year,Yes,40136.0,160.0,49,0
198874,Male,27,1,33.0,1,< 1 Year,No,30973.0,152.0,166,0
166234,Female,26,1,8.0,1,< 1 Year,No,22676.0,152.0,291,0
176993,Female,34,1,19.0,1,1-2 Year,No,36112.0,26.0,116,0
131316,Female,39,1,28.0,0,1-2 Year,Yes,51601.0,26.0,212,0
67536,Female,71,1,50.0,1,1-2 Year,No,30308.0,26.0,288,0
229120,Male,32,1,28.0,1,< 1 Year,No,25008.0,124.0,110,0
304538,Female,31,1,36.0,0,< 1 Year,Yes,33958.0,152.0,268,0
243919,Male,54,1,28.0,0,> 2 Years,Yes,32315.0,26.0,56,0
116523,Female,53,1,28.0,0,1-2 Year,No,38273.0,61.0,34,0
79025,Female,23,1,41.0,1,< 1 Year,No,38960.0,26.0,33,0
275548,Female,44,1,9.0,1,1-2 Year,No,34495.0,124.0,15,0
248230,Female,24,1,41.0,1,< 1 Year,No,30289.0,160.0,126,0
297376,Male,52,1,15.0,0,1-2 Year,Yes,2630.0,26.0,13,0
45959,Female,28,1,28.0,1,< 1 Year,No,37061.0,152.0,272,0
89991,Female,47,1,28.0,0,1-2 Year,Yes,49931.0,122.0,214,0
25112,Male,39,1,50.0,0,> 2 Years,Yes,25683.0,26.0,67,1
358251,Male,41,1,28.0,0,1-2 Year,Yes,35601.0,125.0,195,0
97388,Female,64,1,33.0,0,1-2 Year,Yes,34549.0,124.0,144,0
196877,Female,21,1,15.0,0,< 1 Year,Yes,31381.0,152.0,113,0
134416,Male,23,1,29.0,1,< 1 Year,No,25874.0,152.0,116,0
360704,Female,49,1,28.0,1,1-2 Year,No,26320.0,26.0,117,0
366311,Male,24,1,36.0,0,< 1 Year,Yes,39217.0,152.0,114,1
134633,Male,24,1,28.0,0,< 1 Year,Yes,35625.0,152.0,181,0
114303,Female,53,1,28.0,0,> 2 Years,Yes,68033.0,52.0,43,0
184238,Female,22,1,41.0,1,< 1 Year,No,35656.0,152.0,295,0
356080,Female,39,1,18.0,0,1-2 Year,Yes,49865.0,154.0,156,0
75144,Female,57,1,28.0,0,> 2 Years,Yes,40987.0,26.0,130,0
110131,Female,30,1,41.0,0,1-2 Year,Yes,27013.0,124.0,256,0
309040,Female,35,1,28.0,0,1-2 Year,Yes,38813.0,124.0,203,1
32849,Male,63,1,11.0,1,1-2 Year,No,21803.0,120.0,25,0
58189,Male,54,1,28.0,1,1-2 Year,No,23229.0,124.0,148,0
297812,Male,24,1,14.0,1,< 1 Year,No,28707.0,152.0,52,0
45,Female,26,1,30.0,1,< 1 Year,No,31136.0,152.0,186,0
296194,Male,27,1,32.0,1,< 1 Year,No,37607.0,152.0,58,0
71198,Male,62,1,15.0,0,1-2 Year,Yes,30281.0,14.0,135,1
272887,Female,23,1,33.0,1,< 1 Year,No,32379.0,151.0,155,0
308407,Male,32,1,46.0,0,< 1 Year,Yes,35790.0,154.0,215,0
144012,Male,76,1,45.0,1,1-2 Year,No,38242.0,124.0,124,0
267861,Male,24,1,28.0,0,< 1 Year,Yes,27791.0,160.0,124,0
377400,Female,20,1,50.0,0,< 1 Year,No,2630.0,160.0,255,0
1517,Male,46,1,28.0,0,> 2 Years,Yes,41951.0,26.0,237,0
193962,Female,23,1,32.0,1,< 1 Year,No,15126.0,152.0,18,0
182336,Male,48,1,28.0,0,1-2 Year,Yes,33619.0,26.0,16,0
92589,Female,43,1,41.0,0,1-2 Year,Yes,42990.0,26.0,152,0
134799,Male,21,1,28.0,0,< 1 Year,Yes,38423.0,152.0,190,0
303679,Female,32,1,28.0,0,1-2 Year,Yes,34553.0,124.0,103,1
54008,Female,25,1,18.0,1,< 1 Year,No,32817.0,152.0,257,0
351168,Female,27,1,28.0,0,< 1 Year,Yes,75764.0,152.0,121,0
294095,Male,53,1,15.0,1,1-2 Year,No,27213.0,26.0,104,0
100502,Male,59,1,28.0,1,1-2 Year,No,77392.0,122.0,299,0
358556,Male,52,1,8.0,0,1-2 Year,Yes,57880.0,124.0,113,1
252890,Female,26,1,9.0,1,< 1 Year,No,23659.0,152.0,239,0
344666,Female,20,1,46.0,0,< 1 Year,Yes,28188.0,160.0,143,0
53501,Female,23,1,10.0,1,< 1 Year,No,23753.0,152.0,63,0
33624,Male,52,1,28.0,1,1-2 Year,No,45196.0,26.0,290,0
310220,Female,21,1,28.0,1,< 1 Year,No,27156.0,152.0,268,0
221863,Male,36,1,15.0,0,1-2 Year,Yes,2630.0,156.0,184,1
311265,Male,50,1,29.0,0,1-2 Year,Yes,37950.0,124.0,29,0
263352,Male,31,1,33.0,0,< 1 Year,Yes,29571.0,152.0,245,0
338638,Male,60,1,30.0,1,1-2 Year,Yes,28965.0,26.0,166,0
18526,Female,23,1,39.0,1,< 1 Year,No,41019.0,152.0,88,0
338049,Male,23,1,30.0,1,< 1 Year,No,25412.0,152.0,105,0
321936,Male,35,1,39.0,1,1-2 Year,No,29987.0,26.0,169,0
313680,Female,24,1,36.0,0,< 1 Year,Yes,31903.0,152.0,37,0
212963,Female,41,1,35.0,0,1-2 Year,No,32679.0,152.0,175,0
115565,Male,31,1,35.0,1,< 1 Year,No,2630.0,152.0,26,0
167976,Male,54,1,29.0,0,1-2 Year,Yes,2630.0,124.0,220,1
31486,Male,40,1,28.0,0,> 2 Years,Yes,51911.0,124.0,142,0
247253,Male,22,1,28.0,0,< 1 Year,Yes,45159.0,152.0,210,1
68103,Male,23,1,8.0,1,< 1 Year,No,31101.0,160.0,125,0
92159,Female,51,1,8.0,1,1-2 Year,No,26906.0,26.0,279,0
229111,Female,46,1,45.0,0,1-2 Year,Yes,31598.0,124.0,158,0
108444,Male,32,1,11.0,0,1-2 Year,No,17510.0,26.0,200,0
31318,Male,23,1,41.0,1,< 1 Year,No,32419.0,152.0,127,0
252808,Male,43,1,8.0,0,1-2 Year,No,2630.0,4.0,209,0
6595,Male,28,1,32.0,1,< 1 Year,No,38096.0,152.0,153,0
279350,Male,28,1,46.0,1,< 1 Year,No,25975.0,152.0,188,0
224129,Female,26,1,28.0,1,< 1 Year,No,46711.0,152.0,122,0
352454,Male,60,1,39.0,0,1-2 Year,Yes,2630.0,124.0,96,0
150961,Male,51,1,28.0,1,1-2 Year,No,2630.0,124.0,57,0
173153,Male,63,1,18.0,0,1-2 Year,Yes,2630.0,156.0,87,1
102856,Female,23,1,41.0,1,< 1 Year,No,52945.0,152.0,190,0
213346,Male,21,1,2.0,0,< 1 Year,Yes,22908.0,152.0,163,0
191295,Female,24,1,32.0,0,< 1 Year,Yes,25987.0,152.0,190,0
167340,Male,28,1,33.0,1,< 1 Year,No,28931.0,152.0,133,0
173175,Male,36,1,9.0,0,1-2 Year,No,20755.0,26.0,159,0
7582,Male,24,1,28.0,0,1-2 Year,Yes,2630.0,157.0,245,0
296225,Male,22,1,15.0,0,< 1 Year,No,34018.0,152.0,79,0
80339,Male,43,1,28.0,0,1-2 Year,Yes,58272.0,3.0,237,1
197251,Male,60,1,11.0,0,1-2 Year,Yes,40513.0,124.0,65,1
370925,Female,33,1,46.0,0,< 1 Year,Yes,27103.0,124.0,293,1
188761,Female,33,1,35.0,0,1-2 Year,Yes,25112.0,124.0,113,1
167054,Female,23,1,8.0,0,< 1 Year,Yes,2630.0,160.0,147,0
86573,Female,22,1,37.0,1,< 1 Year,No,24782.0,152.0,138,0
323679,Male,22,1,50.0,1,< 1 Year,No,38971.0,152.0,55,0
328242,Male,39,1,12.0,1,1-2 Year,Yes,22543.0,124.0,137,0
85751,Female,26,1,6.0,0,< 1 Year,No,18879.0,152.0,12,0
233185,Male,43,1,30.0,1,1-2 Year,No,25203.0,124.0,113,0
126657,Female,22,1,2.0,1,< 1 Year,No,25724.0,26.0,292,0
147854,Female,22,1,8.0,1,< 1 Year,No,44597.0,152.0,277,0
261064,Female,22,1,6.0,1,< 1 Year,No,23619.0,152.0,103,0
347089,Female,30,1,35.0,1,< 1 Year,No,29382.0,152.0,224,0
30476,Male,42,1,8.0,0,1-2 Year,No,40781.0,120.0,164,0
178322,Male,62,1,50.0,1,1-2 Year,No,42506.0,8.0,27,0
205570,Male,41,1,11.0,0,1-2 Year,No,25188.0,26.0,282,0
349893,Female,22,1,47.0,1,< 1 Year,No,45995.0,152.0,252,0
35083,Male,50,1,28.0,0,1-2 Year,No,2630.0,156.0,236,0
52692,Male,26,1,28.0,1,< 1 Year,No,34209.0,152.0,299,0
52456,Female,28,1,50.0,0,< 1 Year,Yes,42161.0,153.0,85,0
71303,Female,54,1,8.0,0,> 2 Years,Yes,55486.0,124.0,61,0
197520,Female,24,1,13.0,1,< 1 Year,No,29496.0,152.0,184,0
183093,Female,25,1,19.0,1,< 1 Year,No,34923.0,152.0,156,0
156439,Female,26,1,45.0,1,< 1 Year,No,22885.0,151.0,35,0
308760,Male,47,1,12.0,0,1-2 Year,Yes,40423.0,26.0,250,0
200387,Male,43,1,28.0,0,1-2 Year,Yes,32277.0,124.0,234,1
263405,Male,50,1,28.0,0,1-2 Year,No,26315.0,124.0,226,0
307455,Male,28,1,25.0,1,< 1 Year,No,26898.0,152.0,206,0
53091,Female,31,1,46.0,0,< 1 Year,Yes,37441.0,154.0,242,1
166992,Male,49,1,28.0,0,1-2 Year,Yes,46339.0,124.0,289,1
323026,Female,25,1,8.0,0,< 1 Year,Yes,35369.0,152.0,149,0
18523,Female,22,1,8.0,1,< 1 Year,No,60775.0,160.0,156,0
87588,Male,47,1,28.0,0,1-2 Year,Yes,33492.0,124.0,27,1
9699,Male,23,1,28.0,1,< 1 Year,No,38957.0,152.0,212,0
157840,Male,21,1,41.0,0,< 1 Year,No,2630.0,160.0,178,0
86626,Male,45,1,41.0,0,1-2 Year,No,41425.0,26.0,124,0
43556,Female,35,1,28.0,0,1-2 Year,Yes,2630.0,157.0,46,0
17204,Female,37,1,15.0,1,1-2 Year,No,25440.0,14.0,124,0
71675,Male,30,1,28.0,0,1-2 Year,Yes,38214.0,154.0,213,1
353628,Female,22,1,10.0,1,< 1 Year,No,23049.0,26.0,76,0
284974,Male,32,1,30.0,0,1-2 Year,Yes,25702.0,124.0,276,0
337125,Male,22,1,47.0,0,< 1 Year,Yes,32619.0,152.0,224,1
30241,Male,24,1,8.0,1,< 1 Year,No,38171.0,152.0,103,0
66563,Male,23,1,22.0,1,< 1 Year,No,2630.0,152.0,166,0
184842,Male,40,1,28.0,0,1-2 Year,Yes,36463.0,26.0,264,1
128686,Female,26,1,10.0,1,< 1 Year,No,32877.0,152.0,264,0
138531,Male,47,1,8.0,0,1-2 Year,Yes,36170.0,124.0,280,1
33980,Female,26,1,3.0,0,< 1 Year,No,2630.0,160.0,77,0
180113,Male,39,1,35.0,0,1-2 Year,Yes,32209.0,42.0,69,0
91594,Male,38,1,18.0,0,1-2 Year,Yes,26187.0,163.0,164,1
154310,Male,60,1,28.0,0,1-2 Year,Yes,35777.0,154.0,154,0
282478,Male,71,1,28.0,1,1-2 Year,No,71805.0,55.0,88,0
86390,Female,24,1,41.0,1,< 1 Year,No,45845.0,152.0,290,0
253323,Female,22,1,45.0,1,< 1 Year,No,2630.0,152.0,202,0
68445,Female,32,1,41.0,0,< 1 Year,Yes,29192.0,152.0,248,0
110800,Female,40,1,28.0,1,1-2 Year,No,32658.0,124.0,111,0
11303,Male,20,1,47.0,0,< 1 Year,Yes,33359.0,160.0,179,0
312656,Female,20,1,2.0,0,< 1 Year,Yes,36975.0,160.0,55,0
263955,Male,39,1,28.0,0,1-2 Year,Yes,72383.0,26.0,54,1
